Created At,Tweet Id,Tweet,Length,Prediction
2020-08-02 23:58:11,1290074449643859969,#MailInVotingFraud #VoterFraud #VoteByMail #2020Election https://t.co/yIE6TslNzy,80,Biden
2020-08-02 23:56:28,1290074015424376832,#TrumpHasNoPlan #2020Election #VoteBlueToSaveAmerica #DumpTrump #JoeBiden https://t.co/p82GzpZSGM,97,Biden
2020-08-02 23:56:05,1290073921539121152,"RT @ginachristo: I am SO proud of @wilnelia_rivera for laying it down on @MSNBC tonight. 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼

Her point is clear - it’…",140,Biden
2020-08-02 23:55:44,1290073830732394498,RT @RadajJoei: #Biden #JoeBiden #JoeBiden2020 #joebidenpedo #pedogate2020 #pedophelia #2020Election https://t.co/7K69SRibNL,123,Biden
2020-08-02 23:55:13,1290073702248267776,"RT @NicholsUprising: Vice President Pence says the #2020Election offers voters a choice between Trump’s economy and socialism.

At a point…",139,Biden
2020-08-02 23:55:07,1290073677174730753,"What if there is no grand Master plan &amp; the fate of our nation &amp; #constitution is in the hands of #WeThePeople?

Wa… https://t.co/sLqkCsfbSb",148,Biden
2020-08-02 23:55:00,1290073647231582208,"RT @Varneyco: STU: ""Are you ready for the extraordinary turmoil that a Joe #Biden win would bring on?"" #Democrats #2020Election #VarneyCo h…",140,Biden
2020-08-02 23:52:03,1290072904097357824,Moms https://t.co/5gxEiFcaqx via @YouTube #MAGA #GOP #realDonaldTrump #Trump #AllLivesMatters #BlackLivesMatter… https://t.co/bVz2H0ez3I,136,Trump
2020-08-02 23:51:44,1290072822832705537,Trump fears this election because he knows that democrats and some Republicans won't let him be elected again and s… https://t.co/Z2EkHa2v3P,140,Biden
2020-08-02 23:48:25,1290071989932056576,"https://t.co/aPdETh8eyM
#AHRC #AHRCUSA  #August4 #2020election #Michigan",72,Biden
2020-08-02 23:48:06,1290071910575820800,"RT @OliveTreeMin: More Frightening Than #COVID19: Stolen #2020Election Through Mail In Votes  #VoterIDNow #American 
https://t.co/W96x9Ujhk…",140,Biden
2020-08-02 23:47:48,1290071837058068480,"Biden HATES His #Voters: https://t.co/aHFwIgb9Lv via @United Patriot News 
#Biden #JoeBiden #Tcot #Ccot #Teaparty… https://t.co/Tp89fVHViA",138,Trump
2020-08-02 23:47:34,1290071774776852482,"Nero danced while Rome burned.🔥Donald golfs while America dies. ☠️

Empires fall a lot faster than they’re built.… https://t.co/DvMhcLYMsQ",138,Biden
2020-08-02 23:45:38,1290071290728943617,"RT @SCVIndy: @lunaticopresid1 We have to @TheDemocrats of all ages to vote !

#SundayThoughts #2020Election #FAM46 https://t.co/RDMWrjLKyt",138,Biden
2020-08-02 23:44:38,1290071037883817984,RT @pwrfulwomantoo: @KarenBassTweets Take ur condescending remarks &amp; ask urself why Biden &amp; Ovomit didnt stockpile N95 masks when they depl…,148,Biden
2020-08-02 23:44:21,1290070966765142016,RT @OCDrises: Yeah. Because @realDonaldTrump will make @JoeBiden look like the laughing stock that he is. It’s just pathetic at this point.…,140,Trump
2020-08-02 23:44:04,1290070895403253760,"RT @Varneyco: ""If you can stand in line, Stuart, six feet apart with a mask on at the grocery store, Target, Home Depot, why can't you do i…",140,Trump
2020-08-02 23:42:42,1290070553374494721,"WHEN YOU RECEIVE YOUR BALLOT, COMPLETE ASAP &amp; DROP IN DROP BOX @ELECTION'S OFFICE! 
TRUMP'S GOT RNC GUY AA US POSTM… https://t.co/cxqsdBPbhs",144,Biden
2020-08-02 23:39:56,1290069857300447237,#Election2020 #vote2020 #2020Election #POTUS #politics #MAGA #Trump #voteblue #biden2020 @realDonaldTrump https://t.co/xva6h1r6cr,129,Biden
2020-08-02 23:38:08,1290069400746446848,#2020Election https://t.co/USMUvVM9uM,37,Biden
2020-08-02 23:38:01,1290069372740894722,"We all know that means they'll be attempting to do both.
#2020election  #JoeBiden2020
https://t.co/5vtMXJ0DVQ",109,Biden
2020-08-02 23:37:14,1290069175960915968,"My #VoteByMail experience. 

A thread. 

#VoterRights #Vote2020 #VoterFraud #2020Election #Election2020 #vote #MailInBallots",124,Biden
2020-08-02 23:36:20,1290068950512889857,@EssexKIRO7 @RobMunoz88 @kcelections There had never been an issue until Trump. What they are actually saying is: T… https://t.co/Z6nY6uNa2c,140,Trump
2020-08-02 23:35:56,1290068847978934272,RT @TrentStevensyn: Which party will you be voting for in 2020? #2020Election #election,87,Biden
2020-08-02 23:35:00,1290068613848686592,"#TrumpHasNoPlan #Trump #2020ElectionCanceled #2020Election 
https://t.co/TUF8236tdE",83,Biden
2020-08-02 23:34:04,1290068378896306176,😂😂😂😂😂😂😂😂 #Trump2020Landslide #hidenbiden #2020Election  #Trump #BillClintonIsAPedo https://t.co/DCKlQUHlJz,106,Trump
2020-08-02 23:29:57,1290067343083573248,RT @Durham4Riley_6: Got questions about voting? No worries! I got you. Fill out this survey and I'll get back to you before the election wi…,140,Trump
2020-08-02 23:29:42,1290067281066602501,"@realDonaldTrump Yes, looking to vote you out of office. That should go a long way toward that goal. #WeWillVote #2020Election",126,Trump
2020-08-02 23:29:13,1290067159142395905,"You know who votes in droves?   American Moms!  🇺🇸
#2020Election #MomsWillVote https://t.co/z7ichTnDI7",102,Biden
2020-08-02 23:26:32,1290066484866060288,me and many others are willing to take that chance if it means getting a man out of office who has. Put this countr… https://t.co/UvZ2rvBdq4,140,Biden
2020-08-02 23:25:48,1290066297506545665,"RT @ImABasith: தங்கச்சுரங்கத்துக்கான போராட்டம் இது..

#ElectionDay 
#2020Election 
#LKAElections2020 
#lka 
#Parliament 
#Vote",126,Biden
2020-08-02 23:23:43,1290065776271998976,#Biden #2020Election #dnc #aoc #nancypelosi #cnn #msnbc #wapo #NYT https://t.co/oc1xymQr5d,90,Trump
2020-08-02 23:22:28,1290065459820208128,RT @JavManjarres: @club4growth  ad his Scott Franklin for supporting Democrat Alex Sink via @Floridianpress https://t.co/0EbCez8J32  #Flpol…,140,Biden
2020-08-02 23:20:30,1290064965949251584,@RepMattGaetz I made a slight change to your post Matt:                                     Republicans may be the… https://t.co/R6aqzTUFl1,139,Biden
2020-08-02 23:16:08,1290063865854619649,"RT @alanpringle: Absentee ballot request: SENT.

#2020Election https://t.co/ktpOsaxtvI",86,Biden
2020-08-02 23:13:29,1290063200730230786,RT @chicagostreetn1: Trump or Nah?. #trump #BREAKING #news #VoteBlueToEndThisNightmare #VoteRed #2020Election #spotnews #AllLivesMatter htt…,140,Trump
2020-08-02 23:13:10,1290063118882631680,"""These discoveries are not only super cool but also have a lot of potential in helping us...learn better ways to co… https://t.co/vOB1Uh8wpc",140,Biden
2020-08-02 23:12:03,1290062839252545537,"* Please * Don't Let Trump's Antics Distract You.
The * #2020Election * Is What's Important! 

States are scramblin… https://t.co/uqHvLXGL9O",140,Biden
2020-08-02 23:09:54,1290062296115343366,Yeah. Because @realDonaldTrump will make @JoeBiden look like the laughing stock that he is. It’s just pathetic at t… https://t.co/w0l1EHbh0O,140,Trump
2020-08-02 23:09:33,1290062210186838016,"Absentee ballot request: SENT.

#2020Election https://t.co/ktpOsaxtvI",69,Biden
2020-08-02 23:06:40,1290061482474889217,"@OGBronxChick @kushibo Facts! 

We are no longer the @TheDemocrats mules. 

If they want our vote in the… https://t.co/wxT49OEAD7",129,Trump
2020-08-02 23:05:45,1290061252383801345,"RT @Betfair_Aus: ""With a double-digit lead in national polls and a consistent lead in swing states, there’s no need to make a choice that c…",140,Biden
2020-08-02 23:02:01,1290060312243142657,Why the Lesser Evil? #Unity2020 https://t.co/h2NcfvkOvc via @YouTube #Unity2020 #2020Election @ArticlesOfUnity,110,Trump
2020-08-02 22:59:59,1290059800626081792,"realDonaldTrump gained 14,908 Twitter followers in the last 6 hours, for a 0.0176% increase, with a current count o… https://t.co/Yci1dknyXH",140,Trump
2020-08-02 22:59:59,1290059800252825600,"JoeBiden gained 14,470 Twitter followers in the last 6 hours, for a 0.1894% increase, with a current count of 7,639… https://t.co/NjB4gSxUvf",140,Trump
2020-08-02 22:58:39,1290059464188375041,"NC Republican registration for the week of 7/25-8/1:
#2020Election #Election2020 https://t.co/o030w5u0Vm",104,Biden
2020-08-02 22:58:28,1290059419481288704,"92 days 6 hours 5 minutes until the November election.
VOTE VOTE VOTE
VOTE VOTE VOTE
VOTE VOTE VOTE 
VOTE VOTE VOTE… https://t.co/nrXSFmeOPI",140,Biden
2020-08-02 22:58:25,1290059409167544320,Exclusive– Tom Cotton Presses Google CEO over Election Interference https://t.co/CfL54glvhf #2020election,105,Biden
2020-08-02 22:58:03,1290059316209344513,"NC Democrat registration for the week of 7/25-8/1:
#2020Election #Election2020 https://t.co/JwzcxIDfsm",102,Biden
2020-08-02 22:57:34,1290059191348994048,"@lyncofta Check out this article from @USATODAY

President Trump goes to 'extraordinary lengths' to hide details of… https://t.co/71EcnnpXOF",140,Trump
2020-08-02 22:55:16,1290058613575229443,RT @NRDC_AF: Voters ❤️ clean energy and these vulnerable senators know it. #2020Election https://t.co/ee6YBeeD3F,112,Biden
2020-08-02 22:52:45,1290057981657112576,"Rep Tom McClintock of CA-04 is backing Trump/Barr  conspiracies hoping to throw the election! 
#McClintockMustGo… https://t.co/xriLnQGvkV",137,Trump
2020-08-02 22:52:02,1290057799569825792,"RT @SCVIndy: @LKnudsen09 @k_ovfefe2 @Two4Two4 @Alyssa_Milano For context imagine how trump #investors felt about lying

https://t.co/nzj32w…",140,Trump
2020-08-02 22:50:32,1290057421486878720,"It’s TIME that ALL Americans stand together and #protest against this Hoax of a virus 🦠! #2020Election 

https://t.co/0YIQ0m8hxU",128,Trump
2020-08-02 22:48:58,1290057028350558210,"@lunaticopresid1 We have to @TheDemocrats of all ages to vote !

#SundayThoughts #2020Election #FAM46 https://t.co/RDMWrjLKyt",125,Biden
2020-08-02 22:48:48,1290056987913228288,RT @hooligan4747: #MAGA #Trump #2020Election cmon fellow republicans let’s show these liberals 😡 https://t.co/ySuqyKuzDG,120,Trump
2020-08-02 22:48:32,1290056918854012928,RT @aaldef: .⁦@vanitaguptaCR⁩ tells ⁦@johndickerson⁩ @FaceTheNation that voters of color have their ballots rejected at a higher rate. She…,139,Trump
2020-08-02 22:48:08,1290056820275306497,"RT @SCVIndy: @JamesrossrJames For context #russian involvement US elections

Check out this article from @USATODAY

President Trump goes to…",140,Trump
2020-08-02 22:43:53,1290055749758939136,Trump revoked #pollution rules allowing #coal companies to dump waste into waterways your kids drink from (… https://t.co/kJf6ly3wqv,132,Biden
2020-08-02 22:43:53,1290055749377257472,@RexChapman Go Trump! #2020Election,35,Biden
2020-08-02 22:42:00,1290055277547368448,Voters ❤️ clean energy and these vulnerable senators know it. #2020Election https://t.co/ee6YBeeD3F,99,Biden
2020-08-02 22:41:48,1290055224594272257,"@splcenter #AC,U
CHANGES IN #USPS EQUALS #ELECTION TAMPERING
TIME TO TAKE IT TO #SCOTUS
#2020Election #vote… https://t.co/y3lrh4Qlws",132,Biden
2020-08-02 22:40:50,1290054981295333378,Exclusive– Tom Cotton Presses Google CEO over Election Interference https://t.co/pIoqR3XCsw #2020election,105,Biden
2020-08-02 22:35:45,1290053704444452864,"RT @AvaGrace1995: Friday night in my city ❤️🇺🇸❤️🇺🇸❤️🇺🇸 

#Trump2020 #4moreyears #defendpolice #2020Election #PoliceLivesMatter #BackTheBlue…",140,Trump
2020-08-02 22:34:31,1290053391112998913,RT @RepKinzinger: Reminder: Election dates are set by Congress. And I will oppose any attempts to delay the #2020Election.,122,Biden
2020-08-02 22:33:07,1290053039890395139,"RT @DuckPundit: @ProjectLincoln 💌🦆 This 🦆 always votes by mail. Sealing the envelope can be a bit tricky, however. #2020Election #VoteByMai…",140,Biden
2020-08-02 22:30:43,1290052434950107136,RT @JavManjarres: @RepDMP 's 100% voting with Pelosi record could be a problem for her re-election chances against @MayorGimenez  https://t…,140,Biden
2020-08-02 22:30:15,1290052320605040646,"@ProjectLincoln 💌🦆 This 🦆 always votes by mail. Sealing the envelope can be a bit tricky, however. #2020Election… https://t.co/jAHuF2vPF3",137,Biden
2020-08-02 22:30:00,1290052255245369344,"This is why we won't know who wins the presidency on the night of the #2020Election 

There will b so many… https://t.co/5AFiPQbgyc",131,Trump
2020-08-02 22:26:48,1290051452287635457,"There is a phrase “if voting made any difference, they wouldn’t let us do it”, that is often falsely attributed to… https://t.co/kud22v8Twh",139,Biden
2020-08-02 22:25:05,1290051020161130496,@ReallyAmerican1 Shady that he wants things done electronically. Mail voting does not lie! #Election2020… https://t.co/1LRZ6KKY7k,129,Biden
2020-08-02 22:24:42,1290050924195401728,"RT @RodneyDavis: There will be no delay in the #2020Election. Congress sets the election date, and it should not be changed. It will be hel…",140,Biden
2020-08-02 22:23:51,1290050709702848512,Terrifying indeed. #2020election #AmericanOligarchy https://t.co/7M52cYeJLT,75,Biden
2020-08-02 22:21:46,1290050184995573766,What Is #ClimateJustice? #ClimateChangeImpacts #CommunitiesofColor #IndigenousPeople #PoorPeople #DisabledPeople… https://t.co/dLt14GEekS,137,Trump
2020-08-02 22:21:39,1290050155140415488,"If the election were held today, based on Nate Silver's analysis of state polling averages, Trump would lose decisi… https://t.co/Pffcza6FbW",140,Trump
2020-08-02 22:20:40,1290049907122827264,This has got to stop! No more.  #2020election #americanhistory https://t.co/WpLZAQP3g4,86,Trump
2020-08-02 22:19:25,1290049592008953856,#Biden #JoeBiden #JoeBiden2020 #joebidenpedo #pedogate2020 #pedophelia #2020Election https://t.co/7K69SRibNL,108,Biden
2020-08-02 22:15:16,1290048547245690881,"Wow #BigPharma could've solved #COVID19 well until the next #2020Election 
https://t.co/b6S0V3TzOm",98,Biden
2020-08-02 22:10:52,1290047439601192962,Check out this 2020 election forecast via @270toWin https://t.co/mbz0aVoR1i #2020election,89,Trump
2020-08-02 22:10:39,1290047387499556866,Exclusive – Election Interference: McCarthy Warns Google Abusing ‘Tremendous Amount of Power’… https://t.co/uxUWOpGL4J,118,Trump
2020-08-02 22:10:02,1290047232658423808,Donald Trump Seeks To Postpone 2020 Presidential Election #TheSource #DonaldTrump #PostponeElection #2020Election https://t.co/jU3okoAVFe,137,Biden
2020-08-02 22:09:08,1290047003842363392,RT @oinkoint22: My bizarre coping skill is running (slowly). I have run the 💩 out of this COVID/2020/tRUmp nightmare. Sometimes I want to k…,140,Biden
2020-08-02 22:07:29,1290046589822627840,Clinton's Nomination Within Weeks as Dan Bongino Reports Democrats Must ... https://t.co/mhDe10cNXH via @YouTube… https://t.co/ENndnTvPaA,137,Trump
2020-08-02 22:03:09,1290045497332207616,"We should have known 
#2020Election 
🔴 trump 🤮
🔵 biden 🤮 https://t.co/DV0NVmS40U",80,Biden
2020-08-02 22:02:33,1290045346106621952,Excellent overview of @SenDuckworth under consideration for @JoeBiden veep spot (though it's unlikely she'll be the… https://t.co/ks5kdlXoyE,140,Biden
2020-08-02 22:02:02,1290045216079060993,"@Two4Two4 @k_ovfefe2 @LKnudsen09 @Alyssa_Milano Suggest as well

https://t.co/5dvAKMZR12

#SundayThoughts #2020Election",119,Biden
2020-08-02 21:59:58,1290044699412234240,"@realDonaldTrump gained 44,553 Twitter followers in the last day, for a 0.0527% increase, with a current count of 8… https://t.co/p2JvijPkLE",140,Trump
2020-08-02 21:59:58,1290044698887774208,"@JoeBiden gained 47,062 Twitter followers in the last day, for a 0.6162% increase, with a current count of 7,637,10… https://t.co/YvhlHdS8Z4",140,Trump
2020-08-02 21:58:54,1290044431312097281,Is anyone asking @JoeBiden if he will accept defeat in the election? #JoeBiden #2020Election,92,Trump
2020-08-02 21:57:25,1290044054663651328,"RT @NCSCgov: The 2020 election is less than 100 days away. Foreign influence efforts target you, the American voter. Protect your voice. Ou…",140,Biden
2020-08-02 21:57:11,1290043998417981440,Mark this tweet for when #Trump wins the #2020Election 😠 https://t.co/4B8uQxPypr,80,Biden
2020-08-02 21:56:49,1290043906600529920,@pamarama @LeeNME12 And if #TrumpIsAFascist steals the #2020Election then all the crazy #WhiteSupremacist will feel… https://t.co/WLsGhQN3nP,140,Biden
2020-08-02 21:56:45,1290043889810718721,"RT @pollsofpolitics: Will @realDonaldTrump be Re-elected for a second term as #POTUS in the #2020Election??

Please vote &amp; retweet to sprea…",144,Biden
2020-08-02 21:52:12,1290042744392450048,Medicare for All is literally @DebDingell's bill in the House. Not sure what the argument here is from her primary… https://t.co/ySTv0Ic7VG,139,Trump
2020-08-02 21:51:54,1290042666403553285,RT @saylahachey: Vote blue! @JoeBiden #2020Election https://t.co/nJp7Hs36eH,75,Biden
2020-08-02 21:51:47,1290042640440815616,"Vice President Pence says the #2020Election offers voters a choice between Trump’s economy and socialism.

At a poi… https://t.co/iFruPr3Qn3",140,Biden
2020-08-02 21:51:43,1290042622543687681,Outrageous what they get away with! Can’t imagine a scenario where the DNC could get away with this. Neither can I… https://t.co/9sdeMm1gV7,139,Trump
2020-08-02 21:51:06,1290042464573640706,"RT @ywcautah: Civic engagement is, and always has been, central to racial justice work. On August 6, join @YWCAUSA for a virtual town hall…",139,Biden
2020-08-02 21:48:28,1290041802771193856,"RT @CHANGEIL: Did you know that if you are registering to vote in IL, you also can opt-in to apply for a mail-in ballot so you can vote saf…",140,Biden
2020-08-02 21:46:19,1290041261957591040,Evictions as another voter suppression move by GOP? #2020Election #CountryOverParty #WeWillVote,95,Biden
2020-08-02 21:46:11,1290041227161645056,"@JoeBiden this is a deal breaker. Granted she’s not a Scientologist, but this group is essentially a mob-like organ… https://t.co/tNKD2qg0vQ",140,Biden
2020-08-02 21:45:38,1290041092365139968,RT @KansasSOS: Are you looking for resources on Kansas elections? We have you covered! Visit our website for publications: https://t.co/0D4…,140,Trump
2020-08-02 21:44:13,1290040733362089985,RT @enerjoyce: This is part of Republican voter suppression plan.  Right up there with destruction of Radio Free Europe in urgent problems…,139,Biden
2020-08-02 21:44:01,1290040685249273857,Vote blue! @JoeBiden #2020Election https://t.co/nJp7Hs36eH,58,Biden
2020-08-02 21:43:41,1290040601157595136,"-Contrast between US &amp; Australia response is STUNNING!

-Their JobKeeper Program pays employes ~$3250 per month—sin… https://t.co/3RK2Pcavc5",144,Biden
2020-08-02 21:41:56,1290040159279255552,If Sleepy Joe wins the election will we see another 5% drop in the stock market? Here is a chart of S&amp;P after a pre… https://t.co/iQ6dI8mt1f,144,Biden
2020-08-02 21:39:47,1290039619136806912,@StompTheGOP Actually.... it was rather nice that for a brief moment in time we could watch history being made and… https://t.co/ISHkYfc9XF,139,Trump
2020-08-02 21:38:54,1290039397937639425,"The truth does not exist in Trump's world
https://t.co/QGTZ6oY5PO
#2020Election #Trump #Biden #Incompetence… https://t.co/SrIbbku4Ut",132,Biden
2020-08-02 21:37:30,1290039044202565632,"#vote #VoteForOurLives #2020Election 

Have loved voting by mail since moving to Seattle. So happy to hear how many… https://t.co/cZBcSey6FV",140,Biden
2020-08-02 21:34:49,1290038366587596800,".@GOPLeader 

You’re gonna need a better campaign strategy than this, my dude

The lies no longer work

No one is f… https://t.co/LlmTXmJzUv",140,Biden
2020-08-02 21:34:14,1290038222433554432,@justcallmepatti ❤️❤️😄🇺🇸🇺🇸🇺🇸💪#4MoreYears #2020Election,54,Biden
2020-08-02 21:33:44,1290038094020915201,"@JohnKiley14 @SusieLeeNV #NEW: Nevada Senate votes on party lines &amp; passes #AB4, which expands mail-in voting durin… https://t.co/yOTzDWUicL",144,Biden
2020-08-02 21:33:14,1290037969793908736,"We’re #1!
We’re #1!

You were right Trump: We’re all really  sick and tired of “winning.”

#VoteBlue… https://t.co/p6db978i95",125,Biden
2020-08-02 21:33:08,1290037943361351680,"RT @orko_manna: #NEW: Nevada Senate votes on party lines &amp; passes #AB4, which expands mail-in voting during “elections adversely affected b…",144,Biden
2020-08-02 21:31:42,1290037585473974274,@KarenBassTweets Take ur condescending remarks &amp; ask urself why Biden &amp; Ovomit didnt stockpile N95 masks when they… https://t.co/hY2Mm3yEGQ,147,Biden
2020-08-02 21:30:54,1290037382423535616,If @Democrats win in November it will be proof positive the average American IQ has dropped into the 2 digit range. #2020Election,129,Biden
2020-08-02 21:30:49,1290037361284325376,Please share on all your social media after registering for your absentee ballot so you can vote EARLY by mail in l… https://t.co/CWxuXyTdXE,140,Biden
2020-08-02 21:30:06,1290037182074195968,My bizarre coping skill is running (slowly). I have run the 💩 out of this COVID/2020/tRUmp nightmare. Sometimes I w… https://t.co/j1qx575Hj5,140,Biden
2020-08-02 21:29:40,1290037073588568064,"RT @jerrylanson: Um, are we supposed to be excited that this administration won't overtly try to subvert the #Constitution? I'm not. #2020E…",140,Trump
2020-08-02 21:27:35,1290036546595254272,"The headline is misleading. It should say ""lack the information they need...""  Interesting article though… https://t.co/dl1jOIHvVY",130,Trump
2020-08-02 21:27:19,1290036482166595584,I trust @GovSisolak will sign #AB4 and help protect safe and secure access to the franchise in Nevada.… https://t.co/8YuK0c4215,127,Biden
2020-08-02 21:27:15,1290036463287930881,"RT @TheTamarDick: #COVID19 has the potential to significantly disrupt November's election.🗳️

All 50 states should include a #VoteByMail op…",140,Biden
2020-08-02 21:23:47,1290035592399446016,RT @GeorgetownLaw: #GeorgetownLaw professor @brooks_rosa gathered a bipartisan group of experts to game out what a contested #2020election…,139,Biden
2020-08-02 21:23:40,1290035563047747584,RT @CTrevorNelson: #VoteByMail could be the key to voting safely in the #2020Election but politicians are spreading misinformation about it…,140,Biden
2020-08-02 21:22:36,1290035293546930176,RT @ResistancePrays: Who had this #Trump tweet on their lousy-things-of-2020 #bingo card? https://t.co/C6gLPbUf78 #Election #2020Election #…,140,Biden
2020-08-02 21:22:24,1290035243181731840,I can’t wait for the day the military drags #trump out of the White House because he refuses to leave.… https://t.co/TedUbhW2SR,127,Biden
2020-08-02 21:21:23,1290034989107683328,Are people going to have to start #volunteering at the #PostOffice @USPS to ensure #MailInVoting #MailInBallots are… https://t.co/TX2kgeG3Ri,140,Biden
